Date of Article,name,position,text,PTR Sentiment,Flair Sentiment,Flair Score
2024-11-30,Hiram Monroy Rocha,"Senior Technology Sales Leader, helping organizations to get value from artificial intelligence through high performance compute technologies.","La complejidad de la fabricación de microprocesadores es tal que se requiere una extensa cadena de proveedores de tecnologías y técnicas especializadas que son el motor de la innovación de este sector. Poderosos procesadores son creados debido al ingenio y creatividad de empresas como ASML, TSMC y AMD para resolver los más grandes retos de la actualidad.",0.509,POSITIVE,0.995
2024-11-30,Nihar Panna,Freelancer and affiliate marketing,"ASUS Vivobook 15 E1504FA 15.6"" Full HD Laptop (AMD Ryzen 3-7320U, 8GB RAM, 512GB SSD, Windows 11 Home)   #1  ASUS Vivobook 15 E1504FA 15.6"" Full HD Laptop (AMD Ryzen 3-7320U, 8GB RAM, 512GB SSD, Windows 11 Home)  4.4 out of 5 stars 524  £239.99",0.533,POSITIVE,0.99
2024-11-30,The Hindu Wire,3 followers,MSI Razer 17 Gaming Laptop Debuts in China on JD.com: Features AMD Ryzen 7 7840HX and RTX 4060 https://lnkd.in/dN7tWatN . . . . . .,0.539,POSITIVE,0.98
2024-11-30,Dawn Parker,Talent Consultant @ AMD,"Join the AMD team on a mission of enabling the world's creators, inventors, researchers, and explorers to transform lives through innovation! Now hiring in Vancouver, BC.  hashtag   Learn more about our Logic Design Engineer role:",0.533,POSITIVE,0.995
2024-11-30,José Carlos Teixeira,"Analysis | Managerial Processes | IT Governance |Power BI | BackOffice | Digital Marketing Praia Grande, São Paulo, Brazil","""Nossa Black Friday continua a todo vapor com milhares de ofertas incríveis! Acesse nosso site e aproveite antes que acabem 😉.""😉🛍️🛒",0.506,POSITIVE,0.991
2024-11-30,邓家兴,--,nan,nan,nan,nan
2024-11-30,Strategic Endeavor LLC,79 followers,"Get the data on why Lenovo US ThinkSystem™ and ThinkAgile™ servers powered by AMD EPYC™ processors are ideal for today's modern data center workloads. Whether it is remote work, advanced databases, or the need for data analytics, these powerful, high-performance servers are up to the task. Check out the infographic for the numbers, and contact Strategic Endeavor LLC to learn more.",0.534,POSITIVE,0.996
2024-11-30,Nihar Panna,Freelancer and affiliate marketing,"Dell Inspiron 15 3535 15.6 inch FHD+ (1920 x 1080) Laptop, AMD Ryzen 5 7520U Processor, AMD Radeon Graphics, 8GB RAM, 512GB SSD, Windows 11 Home, English Keyboard, Carboon Black  #22  Dell Inspiron 15 3535 15.6 inch FHD+ (1920 x 1080) Laptop, AMD Ryzen 5 7520U Processor, AMD Radeon Graphics, 8GB RAM, 512GB SSD, Windows 11 Home, English Keyboard, Carboon Black  4.2 out of 5 stars 69",0.542,POSITIVE,0.993
2024-11-30,Pieter de Nysschen,"Leading Strategic and Manufacturing Executive, driving operational excellence.",When I became MD at my previous company Deon Olivier gave me advice that I will never forget. Make a decision amd manage the consequence of that decision as matters become more clear. Good advice in a world where we often want to mitigate all risk which in most situations are impossible!,0.554,POSITIVE,0.997
2024-11-30,José Carlos Teixeira,"Analysis | Managerial Processes | IT Governance |Power BI | BackOffice | Digital Marketing Praia Grande, São Paulo, Brazil","Processador AMD Ryzen 7 5700X3D - Black Friday - KaBuM! Vendido e entregue por: KaBuM! | Em estoque De: R$ 1.553,32 Por: R$ 1.309,99 À vista no PIX com 10% OFF Ou: R$ 1.455,54 Em até 10x de R$ 145,55 sem juros no cartão Ou em 1x no cartão com 10% OFF    O AMD Ryzen 7 5700X3D é um processador de alto desempenho projetado para gamers e multitarefas avançadas. 💻⚡  Com a tecnologia 3D V-Cache, ele proporciona uma experiência de jogo fluida, maximizando as taxas de quadros até nos títulos mais exigentes. 🎮  Principais Especificações: 🔥 Núcleos e Threads: 8 núcleos e 16 threads, ideais para multitarefas, jogos e criação de conteúdo. ⚡ Frequências: Base de 3,0 GHz e boost de até 4,1 GHz. 🔧 Plataforma: Compatível com AM4, garantindo upgrades futuros. ✨ Arquitetura: Baseado na Zen 3, com desempenho refinado e eficiência energética. 💡 TDP: 105W, permitindo longas sessões de uso sem aumento significativo no consumo.  Destaques: ✅ Tecnologia 3D V-Cache: Expande significativamente o cache L3, otimizando o desempenho em jogos. 🔋 Eficiência Energética: Potência e economia em perfeita harmonia. 🎨 Multitarefas: Ideal para games e criação de conteúdo sem engasgos. 💳 Disponível agora no KaBuM! Não perca a oportunidade de levar sua experiência ao próximo nível. 🚀  Link Promocional KaBuM!!➡️",0.509,POSITIVE,0.996
2024-11-30,Elena Frattolin,Università degli Studi di Udine,"Congresso regionale congiunto AMD Associazione Medici Diabetologi - SID - Società Italiana di Diabetologia , il dottor ANDREA DA PORTO condivide le sue riflessioni sulla relazione tra obesità , prediabete e rischio cardiovascolare",0.517,POSITIVE,0.992
2024-11-30,Nusrat Zerin,Development Professional & Researcher on DEIA | Social Inclusion Specialist | Design | Strategy | Education | Disability | Fundraising | Advocacy | Partnership,Intersectionality resource guide amd toolkit: An international approach to Leave No One Behind by UNPRPD and UN Women ,0.548,POSITIVE,0.982
2024-11-30,Krishnendhu SA,--,"It’s been a while since I started my role at Amrita college of engineering amd technology as a Student, but I wanted to share this update with everyone.",0.578,POSITIVE,0.918
2024-11-30,Jodie Grunloh,Talent Consultant at AMD Hiring the Best in AI and Machine/Deep Learning,"For over 50 years AMD has been at the forefront of innovation. This dedication to technology and innovation comes from the people who are willing to push the boundaries of reality and challenge what they believe is possible. Are you ready to take the challenge? Join AMD.   Learn more about our AI Software Program Manager - New Products role in Austin, TX:",0.576,POSITIVE,0.989
2024-11-30,ElevateData Insights,99 followers,"𝐂𝐥𝐢𝐜𝐤 𝐡𝐞𝐫𝐞 𝐓𝐨 https://lnkd.in/eBxBWHWA 𝐠𝐞𝐭 𝐰𝐞𝐥𝐥-𝐫𝐞𝐬𝐞𝐚𝐫𝐜𝐡 𝐫𝐞𝐩𝐨𝐫𝐭 As of 2023, the Electronic Computer Manufacturing Market size stood at $250 billion and is expected to attain $450 billion by 2033, growing at a 6.5% CAGR from 2024 through 2033. The report includes diverse segments and offers an analysis of trends and factors substantially impacting the market. . . . . (AMD)< >< >",0.543,POSITIVE,0.992
2024-11-30,Elena Frattolin,Università degli Studi di Udine,"Congresso regionale congiunto AMD Associazione Medici Diabetologi - SID - Società Italiana di Diabetologia, il prof. Riccardo Candido condivide le sue riflessioni sul diabete come malattia del 21°secolo sottolineando le relazioni tra varie forme di inquinamento e diabete nonché tra diabete e livello socioeconomico",0.513,POSITIVE,0.995
2024-11-30,NexGen Insights Analytics,58 followers,"𝐂𝐥𝐢𝐜𝐤 𝐡𝐞𝐫𝐞 𝐓𝐨 https://lnkd.in/eJQSheNd 𝐠𝐞𝐭 𝐰𝐞𝐥𝐥-𝐫𝐞𝐬𝐞𝐚𝐫𝐜𝐡 𝐫𝐞𝐩𝐨𝐫𝐭 In 2023, the 3 Nanometer Chips Market size was $5 billion and is projected to grow to $50 billion by 2033, registering a CAGR of 25% from 2024 to 2033. This report includes multiple segments and provides an analysis of key trends and factors playing a substantial role in the market. . . < >< >",0.527,POSITIVE,0.996
2024-11-30,Market MindAnalytics,90 followers,"𝐂𝐥𝐢𝐜𝐤 𝐡𝐞𝐫𝐞 𝐓𝐨 https://lnkd.in/ekHqfq86 𝐠𝐞𝐭 𝐰𝐞𝐥𝐥-𝐫𝐞𝐬𝐞𝐚𝐫𝐜𝐡 𝐫𝐞𝐩𝐨𝐫𝐭 Estimated at $120 billion in 2023, the Computer Components Market size is forecasted to reach $200 billion by 2033, exhibiting a CAGR of 5.5% between 2024 and 2033. The report includes various segments and analyzes key trends and factors that play a significant role in the market. (AdvancedMicroDevices) . (Micro-StarInternational) . #.< >< >",0.53,POSITIVE,0.985
2024-11-30,Bellomy Matrix Research,27 followers,"𝐂𝐥𝐢𝐜𝐤 𝐡𝐞𝐫𝐞 𝐓𝐨 https://lnkd.in/dKR3uvdj 𝐠𝐞𝐭 𝐰𝐞𝐥𝐥-𝐫𝐞𝐬𝐞𝐚𝐫𝐜𝐡 𝐫𝐞𝐩𝐨𝐫𝐭 Estimated at $5.2 billion in 2023, the Accelerators For Server Market size is forecasted to reach $12.8 billion by 2033, exhibiting a CAGR of 9.4% between 2024 and 2033. The report includes various segments and analyzes key trends and factors that play a significant role in the market. (AdvancedMicroDevices) (InternationalBusinessMachinesCorporation) (AWS) (acquiredbyAMD) . < >< >",0.526,POSITIVE,0.988
2024-11-30,Investor Company,174 followers,"𝐂𝐥𝐢𝐜𝐤 𝐡𝐞𝐫𝐞 𝐓𝐨 https://lnkd.in/gWtjXqSj 𝐠𝐞𝐭 𝐰𝐞𝐥𝐥-𝐫𝐞𝐬𝐞𝐚𝐫𝐜𝐡 𝐫𝐞𝐩𝐨𝐫𝐭 In 2024, the XXXX market is valued at 33.25 billion and is expected to reach 59.49 billion by 2031, growing at a CAGR of 10.19%. Key drivers include innovation, sustainability trends, and growing demand in emerging markets. <li>automobileindustry<li>others <li>x86architecture<li>others # # # # # # # # # # # # # #",0.524,POSITIVE,0.991
2024-11-30,Innovate Horizons,55 followers,𝐂𝐥𝐢𝐜𝐤 𝐡𝐞𝐫𝐞 𝐓𝐨 https://lnkd.in/g-JMHwe5 𝐠𝐞𝐭 𝐰𝐞𝐥𝐥-𝐫𝐞𝐬𝐞𝐚𝐫𝐜𝐡 𝐫𝐞𝐩𝐨𝐫𝐭  hashtag #cleantechnologymarket  hashtag #clean  hashtag #technology  hashtag #cleantechnologymarketsize  hashtag #advancedmaterials#kaercher,0.512,POSITIVE,0.822
2024-11-30,NexGen Insights Analytics,58 followers,"𝐂𝐥𝐢𝐜𝐤 𝐡𝐞𝐫𝐞 𝐓𝐨 https://lnkd.in/ezgqgcWS 𝐠𝐞𝐭 𝐰𝐞𝐥𝐥-𝐫𝐞𝐬𝐞𝐚𝐫𝐜𝐡 𝐫𝐞𝐩𝐨𝐫𝐭 Estimated at $120 billion in 2023, the Computer Components Market size is forecasted to reach $200 billion by 2033, exhibiting a CAGR of 5.5% between 2024 and 2033. The report includes various segments and analyzes key trends and factors that play a significant role in the market. (AdvancedMicroDevices) . (Micro-StarInternational) . #.< >< >",0.53,POSITIVE,0.978
2024-11-30,Budi Susanto,Helping Customers To Modernize Their Operations For The Nonstop Pace of The Digital Economy,"🌟 Microsoft Cloud amd AI Summit Malaysia 🌟  Excited to share that the AI Cloud Summit is coming to Malaysia! 🚀  AI has truly transformed our daily lives—from how we work and connect to how businesses innovate and thrive. This event is a fantastic opportunity to explore the endless possibilities of AI and cloud technology.  Join us to discover the latest advancements in AI, learn how it’s reshaping industries, and connect with thought leaders who are driving this transformation.  📅 10 Dec 📍 Four Seasons Kuala Lumpur  Let’s unlock the future together!",0.543,POSITIVE,0.998
2024-11-30,Rod Deaton,Talent Consultant- AMD,"Engineer your future with AMD, where innovation, passion, and diverse perspectives are valued across the team.  hashtag #TogetherWeAdvance   Learn more about our PCIe Design Verification Engineer role in Vancouver, BC:",0.533,POSITIVE,0.98
2024-11-30,Rodrigo Dionízio,Analista de Sistemas / Administrador de Redes,"🔍 **Explorando as Tendências Futuras dos Chipsets AMD: X870 vs X670**  No cenário tecnológico em rápida evolução, escolher o chipset certo pode definir o sucesso do seu sistema. Recentemente, ao analisar os chipsets AMD X870 e X670 da linha AM5, destaco um ponto crucial: a convergência entre inovação e acessibilidade.  ✨ **Insight Inovador: Largura de Banda e Conectividade como Catalisadores do Futuro**  Com até 24 linhas PCIe 5.0, o X870 é a escolha perfeita para entusiastas que visam setups robustos com múltiplas GPUs e SSDs ultrarrápidos. Ele não só prepara seu sistema para as próximas gerações de hardware, mas também integra conectividades ultramodernas, como USB4 e Wi-Fi 7. Já o X670, com suas 8 linhas PCIe 5.0, oferece um equilíbrio econômico sem comprometer o desempenho.  🗝️ **Futuro-Resistência e Planejamento a Longo Prazo**  A compatibilidade com os processadores Ryzen das séries 7000 e 9000 até 2027 reforça a durabilidade do soquete AM5. Esta é uma promessa da AMD que muitos devem considerar ao tomar decisões estratégicas de investimento.  📈 **Pergunta para Reflexão: Qual é a sua escolha? Você está inclinado a investir no X870 por seu potencial de atualização e conectividade avançada ou optará pelo X670 por sua eficiência econômica e alto desempenho?**  Participe da conversa nos comentários e compartilhe suas perspectivas sobre este dilema inovador! Conecte-se comigo para explorar mais insights sobre as últimas tendências tecnológicas.  🔗 **Vamos nos conectar! Juntos, podemos definir o futuro dos desenvolvimentos tecnológicos. 🚀**",0.51,POSITIVE,0.999
2024-11-30,Hammad Azam International B2B Exhibition / Conferences,✔️B2B Conferences ✔️Event Management ✔️B2B Exhibitions ✔️Sponsorship Opportunities ✔️Marketing Campaigns ✔️Workshop ✔️Product Launching ✔️Social Media Marketing,"Alhamdulillah, we are proud to announce that KEUNE Pakistan has officially become the Diamond Sponsor of the Beauty Asia International Exhibition & Conferences. Eelco Keune  Some of our Sponsors & Exhibitors:  *💎Diamond Sponsor :* 🔹Elmore Beauty 🔹Keune Hair Cosmetics 🔹Stancos (Private) Limited (Caresse)  *🏆 Platinum Sponsor :* 🔹Elixir Beauty 🔹Herbion Naturals 🔹United trading & manufacturing (pvt), Ltd  *🥇 Gold Sponsor :* 🔹Mablay Beauty (Pvt.) Ltd. (VINCE) 🔹Hemani Herbal 🔹Safrin Skin Care 🔹A.M International (Flavors & Fragrances)  *🥈 Silver Sponsor :* 🔹AMD Perfumes 🔹Uniferoz (Pvt) Ltd 🔹Dhamma Perfumes 🔹Mahmood Multipurpose Co.  *Exhibitors:*  *Uniferoz (Pvt) Ltd* *EU Hair Removal Cream* *Faiza Beauty* *Skinza Cosmetics* *CHEMCOS COSMETICS PAKISTAN* *Noor Naturals* *Kala kola Hair color* *Care Lotion* *ESENCIA INTERNATIONAL* *Miraturals Private Limited* *Super Laser Technology (China)* *Bestview Laser Beauty (China)* *Lvfangzhou Industrial Beauty (China)* *Ningbo Subir Beauty (China)* *Greal Zhejiang Beauty (China)* *Starplex Beauty (China)* *HONGDA Beauty (China)* *Botox® Cosmetic Injections (USA)* *NeuroCalm, Contour Slim® (USA)* *MHODS ISTANBUL (Turkey)* *BECUTE Cosmetics* *Roomi Enterprises (Pvt.) Ltd* *Lorient face makeup* (IRAN) *Golrang - Protein (IRAN)* *Ave Brand* (IRAN) *Matrix Pharma* *MPC Health* *Miss Marina Skin Care* *Ikon Essences* *Arkia - Exirkadus* (IRAN) *Parodontax toothpaste* *Sensodyne toothpaste* *Coslab (Pvt) Ltd* *Agiva Turkey* *Neva Turkey* *Gabrini Turkey* *Silky Cool Middle East* *Evan & Mayers* *Dreamron: Hair Care - Skin Care* *Jessica Cosmetics* *CHANDNI WHITENING CREAM* *Golden Star Cosmetics* *The Ethical Beauty* *Rawaha Perfumes* *Basenotes Perfume* *Paradise Creacion Pvt Ltd* *AUS Korean Aesthetic, Hair Clinic* *Skintech Solutions Aesthetic* *Brightway Fitness Equipment* *Innova Industries (Private) Ltd* *Protect Advance Whitening Toothpaste* *Perfume Centre: Premium Fragrance For Men's* *Rawaha Perfume* *Pakeeza Perfumery House* *Chaps Fragrances* *K.K. Traders* *Alpha Container Industries* *Saga International* *Saleem & Sons Engineering* *Alpha Labs Pvt. Ltd* *Ehtesham Packages* *FIAA International: FIAA - Cosmetics and Skincare* *Mad Monkey Bar* *Divine Fragrances* *Marhaba (Herbal & Beauty)* *Ashraf Naturals* *AL-Khair Naturals* *Olive Pro Dreams* *Paul Brooks Homeo Lab* *Aftab Qarshi Dawakhana* *Hakeem Ajmal Dawakhana* *Salim Habib University* *Abdul Ghani M. Ismail Perfumers* *Serne Herbal Care Laboratories* and more   🔍 Key Facts: *500+ Brands* *Representing 5+ Countries* *Showcasing 300+ Companies*  📅 Save the Date: *December 12th – 15th, 2024 (4 days)*  🏢 Venue: *Karachi Expo Centre, Karachi, Pakistan*  📞 Contact Us: *Mr. Hammad* *(Project Manager)*  Call: *0300-0568723* Website: **",0.513,POSITIVE,0.998
2024-11-30,"Валентин Сулейманов (RU, EU). Управление активами. Инвестиции. Недвижимость. Юридический консалтинг.",Expert. Asset (Wealth) management. Strategic planning. REAM. M&A.TaxPlan. FamilyOffice. Sales & Marketing.,"ПРОДАЮ  Бизнес готовый, доход официальный подтвержден.   Контейнерный терминал на западе России! Цена по соглашению. Может работать как инвестиционный бизнес, генерирующий пассивный доход !  Площадь более 15000 м2 Выручка: более 500 млн р/ год.  Расстояние до порта 12 км Расстояние до крупного города с узлом логистики: 2 км Возможность выгрузки: более 1000 тонн в смену Гайдук: 11 км от основного транспортного хода.  Краткая характеристика: • Завальная яма с весовой на 100 т (сертифицирована VGM) • Транспортер и нория для подачи продукции • Два зерномета • Козловой кран на 50 т • Гидравлический подъемник для затарки контейнера • Модульные помещения: 5шт. • Вилочный погрузчик TEU 10t (2023 г.) • Вилочный погрузчик TCM 8t • Седельный тягач Mercedes Actros (2021 г.) - 2шт. • Седельный тягач Камаз (2020 г.) - 3шт. • Полуприцеп Bonum (4 оси, 2023 г.) 2шт • Полуприцеп контейнеровоз Steelber - 2шт. • Полуприцеп контейнеровоз Schmitz - 1шт.  Работа с зерновыми: Механическая чистка Петкус Фото сепараторы AMD 7 лотков Линии фасовки Телескопический погрузчик JCB  По всем вопросам можете обращаться!  Объект может быть продан как бизнес (100% акций компании; компания надежна) или как комплекс имущества и земли с переоформлением документов и лицензий на компанию нового собственника. Персонал и директор по требованию готовы работать далее. Продавец-собственник готов в течение года оказать поддержку покупателю -новому собственнику в адаптации и управлении делами.  Подробности финансовой информации и детали после подписания Договора о намерении или LOI, NDA.  Контакт по все вопросам можно осуществлять лично здесь. —— Контейнерный терминал может работать без активного участия собственника в делах как инвестиционный бизнес, генерирующий пассивный доход !",0.502,POSITIVE,0.995
2024-11-30,Robin LABADIE,"Hébergeur WordPress | Performance & Sécurité, simplement 🚀","Faites tourner une IA chez vous : C'est simple et 100% gratuit ! 2 minutes pour tester : challenge accepted 😁  De nombreuses personnes s'inquiètent de la confidentialité lors de l'utilisation des IA... Et si cette IA pouvait rester sur votre PC ?  C'est possible avec Ollama. L'outil est totalement gratuit !  Sur la vidéo, on est sur le modèle Llama3 à 8 milliards de paramètres, qui tourne sur mon PC et occupe environ 8 Go de vRAM.  Un modèle 2x plus petit est également disponible. Et d'autres LLM sont aussi supportés.  Pour en profiter, il faut un GPU récent AMD ou nVidia, avec 8 Go de vRAM ou plus. J'ai pu l'installer en un peu moins d'1h et commencer à m'amuser ! 😁 (avec la bonne méthode en 15 minutes c'est prêt, j'ai juste perdu du temps pour ma première fois)  La stack logicielle : OS : Windows 11 (🙈) Logiciel : Ollama LLM : Llama3 Addition : WSL 2 + Open WebUI  Hardware : GPU : AMD RX 6800   Comme on le voit sur la vidéo, ça prend quelques secondes à se lancer, ensuite c'est très rapide !  Ceux qui s'inquiètent de leur confidentialité n'ont plus aucune excuse, car ils ont cette option libre et open-source.  Si vous souhaitez un tuto plus complet, dites-le moi en commentaires. Avec suffisamment de personnes intéressées, je le ferai. 😊  Bon week-end, et n'oubliez pas que pour la première fois, LRob fait le Black Friday, profitez-en ! 🎁",0.512,POSITIVE,0.999
2024-11-30,Emma Keedwell,Head of Innovation & Growth Portfolio Vodafone Business UK,"Yesterday I said 👋 an emotional goodbye to vodafone Business after an amazing 🚀10 years driving the innovation 💡agenda with customers and partners worldwide! I joined via the Bluefish acquisition and immediately was amongst a team of rockstars ⭐️that created innovative usage based insurance solutions, smartsource PMO agreements and landed one of the first 💥smartfactory4.0 in Spain. We then moved into the heart ❤️ of Vodafone Global Enterprise and I was privileged to be asked to run the Global Innovation Programme! 😊Working with innovation teams across the world we were fortunate to ideate with top global Enterprise Customers and partners! Redesigning🧑‍💻 digital transformation journeys, handling sophisticated cloud migration programmes and accelerating 📈innovation through fintech and M-pesa expansions. We landed the first mobile private Network 🏆implementation amd it was at that point I discovered Innovation could execute the corporate strategy! My journey 🚗then took me into the world of Vodafone Group Technology where we drove incubators to establish new platform business models. 💸This gave rise to STEP ( safer transport Europe Platform) 🚌enhancing road safety , digital asset broker ( pairpoint- sim trust blockchain for IOT) and Drones 🚁API strategy. We learnt to move at pace and scale utilising the three lenses of desirability, feasibility and viability! The Innovation Factory 🚀in partnership with Tomorrow Street & Accenture was born! We also had a lot of fun spending time in our customers shoes! Covid 🎯hit the world hard but our Innovation factory moved to digital and helped our critical infrastructure customers to innovate 💡to operate. Focusing on ux design, prototyping, testing and cocreating on site with our customers during Covid is one of my most ❤️proudest career highlights! In 2023 my travels took me to VBUK and we joined the growth products together with Innovation. This drove real momentum for 5G slicing at Glastonbury, 🎸press and media events 🎤at Downing Street and landed significant tech commercialisation in public sector initiatives, network as a Sensor capturing environmental data 🌎, IT service management and understanding operational blueprints for AI and emerging tech. I have LOVED the people, the experiences and the innovation journey with customers around the world! I finally managed to get an IP registered this year and I truly hope it will help MNOS to monetise the way in which 5G will change the world of work. As I reflect 👀on the past 10 years I realise work is an activity not a place you go! Big thank 💪you to all of My teams over the years you are all rockstars, global innovators 🚀changing the world & customer who really shared their challenges and invited us in to redesign a better way of working x I’m truly thankful and excited about new beginnings! My next adventure beckons but for now I shall reflect on the end of an era x 🎤 Over and Out! X",0.54,POSITIVE,0.999
2024-11-30,Global AI Show,"76,520 followers","We're thrilled to welcome AMD CyberSec as a sponsor of the Global AI Show!  AMD CyberSec is a premier cybersecurity consulting firm committed to helping businesses build secure and compliant products, with a particular focus on the healthcare sector.  Their expertise covers a wide range of services including: 🔐 Product Security Assessments 🔒 DevSecOps Integration 🤖 AI Security ☁️ Cloud Security 💻 Penetration Testing 📋 Compliance Support 🔎 Strategic Security Consulting  Catch them at the Global AI Show to learn more about how they can help you confidently protect your products and data in an increasingly digital world. 🗓️ Dates: December 12–13, 2024 📍 Venue: Grand Hyatt Exhibition Centre, Dubai 🎟️ Get your tickets here:",0.547,POSITIVE,0.999
2024-11-30,RNIB,"31,534 followers","How can a sighted person gain more understanding of what blind and partially sighted people see?  RNIB Eyeware is an innovative new app which immerses users in experiences of sight loss by applying filters for eight eye conditions, which can be adjusted for severity.  It enables friends and family, and health and other professionals to better understand what blind and partially sighted people experience. It’s also a way to highlight the importance of accessibility - products, services, street design, and workplace adjustments.  RNIB Eyeware is available for both iOS and Android, and can also be accessed via your mobile browser. And if you use the app with a simple VR headset viewer for your phone, you’ll get an amazing immersive experience.  Funds for RNIB Eyeware were raised by players ofand awarded by the Postcode Care Trust.  Read more about RNIB Eyeware:    [Image descriptions:  Image 1: What a person with age-related macular degeneration (AMD) might see while watching television. On screen, a man wearing a blue suit is being interviewed on a news programme against a red background but the image is very distorted as are the surroundings in the living room.  Image 2: White campervan parked in the street. Only the wheel and a small part of the vehicle are visible in the centre of the visual field due to a filter which simulates what someone with retinitis pigmentosa (RP) might see.  Image 3: A busy street in central London with shops on one side and the road on the other. A filter simulating what someone with diabetic retinopathy might see has been applied making the image look unclear.  Image 4: Hazel Johnstone from People’s Postcode Lottery and RNIB’s Jim Sanders. Jim is showing a pink and green cardboard VR headset with an RNIB logo to Hazel, and a screen behind them is dislaying a simulation from the Eyeware app.]",0.52,POSITIVE,0.944
2024-11-30,siddharth singh,Aspiring Cloud Engineer | Python Programmer | Mastering DSA for Future Innovations | SU'27,"( note: i am on linux and obs is not stable so when i move the app window it goes off screen )  🚀 Introducing My New Project: A Smart Todo List App! 📝 I'm excited to share my latest project, a Todo List App that takes  productivity to the next level! Here's what makes it stand out: ✅ Always on Top: The app stays on your screen no matter which application you're using, ensuring you never lose sight of your priorities. ✅ Smart Notifications: Get notified about upcoming tasks so you never miss a deadline. ✅ Prioritize Like a Pro: Organize your tasks by priority—Low, Medium, or High. ✅ Advanced Search: Use labels and tags to find tasks effortlessly. ✅ Open Source: Currently optimized for Linux, but it's open source, so you can modify it to fit your needs on any platform!  This app is perfect for those who want to stay focused and organized, no matter how busy life gets. 🌟 Check out the video to see it in action, and feel free to explore the source code, customize it, or share your thoughts! Let’s make productivity smarter together! 💡",0.521,POSITIVE,0.999
2024-11-30,"""MarketIQMakers",197 followers,"𝐂𝐥𝐢𝐜𝐤 𝐡𝐞𝐫𝐞 𝐓𝐨 https://lnkd.in/ebd-4wpQ 𝐠𝐞𝐭 𝐰𝐞𝐥𝐥-𝐫𝐞𝐬𝐞𝐚𝐫𝐜𝐡 𝐫𝐞𝐩𝐨𝐫𝐭 The 4K Graphics Card Market is projected to grow significantly from 43.58 Billion in 2024 to 73.09 Billion by 2031, registering a robust CAGR of 9.01% during the forecast period. This growth is driven by increasing demand across key applications, technological advancements, and favorable market dynamics. #others#nvidia",0.54,POSITIVE,0.996
2024-11-30,Academy of Management Discoveries,175 followers,"💡 Who really controls workplace technology?  We often see workplace technology as neutral—a tool shaped by how employees use it. But in reality, developers are at the center of a complex balancing act, navigating competing demands from high-powered managers, low-powered workers, and external stakeholders like policymakers, activists, and progressive employers. The challenge becomes even more complex because many developers work across multiple client organizations. This raises the question: How do developers influence workplace technologies and navigate these power dynamics?  A recentDiscoveries study by Jenna E. Myers uncovers two pathways through which developers of a digital manufacturing monitoring tool managed these tensions:  🚀 Developers addressed cross-occupational differences by reconciling the conflicting needs of managers and workers, encoding workers' preferences into design prototypes. 🚀 When managers resisted features designed for workers, developers strategically limited managerial pushback and released inclusive updates.  Key takeaways- 🌟 Developers aren’t just technologists—they’re power brokers. 🌟Balancing stakeholder demands requires strategies that prioritize inclusivity without alienating decision-makers. 🌟Future research should explore how developers can challenge traditional managerial control while fostering equity across organizations.  The challenge ahead is: How do we empower technology architects to design tools that prioritize fairness and inclusivity in the workplace?  Check out thearticle (see the link below)       (The special issue on The Future of Work was edited by,,,,,,, Ashley W., and)  AMD Editors and Associate Editors:(Co-Editor)(Co-Editor)",0.514,POSITIVE,0.882
2024-11-30,Kerstin Pongratz,"Das, was du bist, zeigt sich an dem, was du tust. Thomas A. Edison","🖤 BLACK FRIDAY ANGEBOT 🖤 „Gaming auf einem neuen Level – Der MSI Alpha 17!“  🎮 Bereit für das ultimative Spielerlebnis? Der MSI Alpha 17 vereint Power, Stil und modernste Technik, um dir Gaming zu bieten, das dich in neue Welten eintauchen lässt. Hier beginnt deine Reise zu kompromissloser Performance und beeindruckenden Grafiken.  ⚡ Warum du den MSI Alpha 17 brauchst: ✔ Kraftpaket: AMD Ryzen™ 7 7840HX Prozessor – blitzschnell und ideal für AAA-Games. ✔ Next-Gen-Grafik: NVIDIA® GeForce RTX™ 4070 – flüssiges Gameplay in atemberaubender Qualität. ✔ Visuelles Highlight: 17,3“ QHD-Display mit 240 Hz – gestochen scharf und butterweich. ✔ Immer cool bleiben: Cooler Boost 5-Kühlung für maximale Performance, selbst unter Hochdruck. ✔ Stylisch und robust: Core Black Design mit RGB-beleuchteter Tastatur – perfekt für Gaming und Alltag.  🌟 Deine Gaming-Welt, dein Stil: Egal ob beim Zocken, Arbeiten oder Streamen – mit 32 GB DDR5-RAM und 1 TB Speicher bleibst du immer einen Schritt voraus. Alles in einem schlanken Aluminiumgehäuse, das ebenso robust wie elegant ist.  💡 BLACK FRIDAY DEAL: 👉 Sichere dir den MSI Alpha 17 und hebe dein Gaming auf das nächste Level. Nur für kurze Zeit zum exklusiven Angebot!  🚀 Gaming ohne Kompromisse – Sei schneller, stärker, besser!",0.506,POSITIVE,0.999
