Date of Article,name,position,text,PTR Sentiment,Flair Sentiment,Flair Score
2024-12-06,Marco Förster,ASEAN Director at Dezan Shira,"Vietnam was sad that Indonesia got the NVIDIA deal. Indonesia felt the same when VN got all that Apple investment. Plot twist: Now NVIDIA will go to VN, and Apple will go to ID. I coin it the Great Southeast Asian Tech Shuffle  In the high-stakes race for tech FDI, VN and ID are rewriting the playbook. Just as VN cemented its partnership with Apple to manufacture flagship products, ID secured a massive win with NVIDIA's plans for a regional AI data center earlier this year.  It seemed each nation had one-upped the other—until now. Apple has announced plans to invest $100 million in its first manufacturing plant in ID, aiming to comply with local content requirements and solidify its presence in SEA's largest economy.  Meanwhile, NVIDIA is set to (finally, after a lot of courting) open an AI research center in VN, tapping into the country's tech-savvy workforce and deepening its footprint in the region.  These moves highlight a broader strategy of diversification as global tech giants shift supply chains to multiple ASEAN countries. This comes in record speed, also in light of Trump 2.0.  The competition is fierce, but the ultimate winners might just be the people of both nations, benefiting from cutting-edge technologies and job creation.  This dynamic could redefine regional trade and cooperation. Both countries appear committed to leveraging their unique strengths while welcoming global investments.",0.538,POSITIVE,0.907
2024-12-06,Douglas Gale,Stock Market Data & Capital Markets Advisory,"Dow 30 + DIA PLURALITY - Trend Trading System  Friday’s Trade Date: 12/06/24 - Primary Trend Trading Tool Last Updated: 12/05/24 - Final Numbers & its Component Issues  Symbol Buy/Sell Rating APPL Apple, Buy/Sell Rating: BUY AMGN Amgen, Buy/Sell Rating: SELL AMZN Amazon, Buy/Sell Rating: BUY AXP American Express, Buy/Sell Rating: BUY BA Boeing, Buy/Sell Rating: BUY CAT Caterpillar, Buy/Sell Rating: SELL CRM, Buy/Sell Rating: BUY CSCO Cisco Systems, Buy/Sell Rating: BUY CVX Chevron, Buy/Sell Rating: BUY DIA Dow Jones Industrials ETF, Buy/Sell Rating: BUY DIS Disney, Buy/Sell Rating: BUY GS Goldman Sachs, Buy/Sell Rating: SELL HD Home Depot, Buy/Sell Rating: BUY HON Honeywell International, Buy/Sell Rating: SELL IBM International Business Machines, Buy/Sell Rating BUY JNJ Johnson & Johnson, Buy/Sell Rating: SELL JPM JPMorgan Chase & Co., Buy/Sell Rating: SELL KO Coca-Cola, Buy/Sell Rating: SELL MCD McDonald's, Buy/Sell Rating: BUY MMM 3M, Buy/Sell Rating: SELL MRK Merck, Buy/Sell Rating: BUY MSFT Microsoft, Buy/Sell Rating: BUY NKE Nike, Buy/Sell Rating: BUY NVDA Nvidia, Buy/Sell Rating: SELL PG Procter & Gamble, Buy/Sell Rating: BUY SHW Sherwin Williams, Buy/Sell Rating: BUY TRV Travelers Co., Buy/Sell Rating: BUY UNH UnitedHealth Group, Buy/Sell Rating: SELL V Visa Inc., Buy/Sell Rating: BUY VZ Verizon Communications, Buy/Sell Rating: SELL WMT Walmart, Buy/Sell Rating: BUY  , #",0.557,NEGATIVE,0.961
2024-12-06,Nir Pilo,Help 29 million people around the world grow their tech skills with cloud computing skills training by 2025,"✨ That’s a Wrap! ✨  Today’s Gen AI session @ re:Invent with NVIDIA was an absolute blast! Teams competed fiercely, climbing their way to the top of the leaderboard with incredible determination and collaboration. 🏆🎉  A huge shoutout to our amazing customers who show up not just to play to win but to play to learn. You inspire us every step of the way! 🙌  And of course, a massive thank you to the incredible AWS team and the vibrant Jam Community for making this experience unforgettable. Until next time, let’s keep building and jamming! 🚀  ,,,,,,,,,,,,,,,,,, @ravi sharma,, and many more...",0.522,POSITIVE,1.0
2024-12-06,Zhiwei Liang,Software Engineer@Akamai Compute (Linode) | Open-source Contributor,NVIDIA RTX A4000 Ada is now available on Linode!,0.531,POSITIVE,0.962
2024-12-06,Sachin Sakpal,Windows | SCCM | AD DNS GPO DHCP | HYPER-V | VMware | Windows High Availability | Azure,"The Accelerate AI Production with inferencing solutions with HPE ProLiant demo at the HPE DiscoverMore AI Summit was extraordinary! Seeing HPE ProLiant servers powered by NVIDIA GPUs in action, simplifying AI deployments for Speech AI and Vision AI, was inspiring. From virtual assistants to video analytics, these solutions truly accelerate time-to-value for AI initiatives. Kudos tofor driving innovation at the edge and beyond!",0.552,POSITIVE,1.0
2024-12-06,"Timothy Lawn, M.A.","United States Army Sergeant Major (RET) / USMC - 03 GRUNT - Infantry. Disruptor, Futurist, Innovator - Tactical, Operational and Strategic Servant Thought Leader",nan,nan,nan,nan
2024-12-06,Bhupendra Suryawanshi,"Apprentice - Data Scientist & Data Analyst at SAC - ISRO | Expertise Machine Learning & Analytics | Open to Entry-Level Roles in Product-Based Companies | Aspiring Director, Vice President, Chief Executive Officer","🚀 Exploring Career Opportunities in Data Science & Analytics! 🚀  I am currently serving as an Apprentice - Data Scientist & Data Analyst at SAC - ISRO, where I have gained invaluable hands-on experience working on high-impact projects involving Machine Learning, Data Analytics, and satellite telemetry data. During my apprenticeship, I have applied cutting-edge techniques to real-world challenges. Key accomplishments include:  Building predictive machine learning models using satellite telemetry data, generating actionable insights for critical operations.  Data analysis and visualization using Python (NumPy, Pandas, Scikit-learn), Excel, SQL, Power BI, and Tableau to drive data-driven decision-making.  Preprocessing and transforming large datasets, particularly satellite telemetry data, to extract high-quality insights for operational excellence.  Model evaluation and visualization, utilizing tools like ROC curves, confusion matrices, and feature importance plots to improve model transparency and performance.  With a strong foundation in data-driven decision-making, I am actively seeking full-time, entry-level opportunities as a Data Scientist or Data Analyst in top product-based companies across sectors including:  Defense & Aerospace:          Top Product-Based Banks:           Top IT Companies:           Other IT Companies:        I am passionate about leveraging my technical expertise in Machine Learning, Data Analytics, and Python to solve complex, data-intensive challenges. My work with satellite telemetry data has equipped me with a deep understanding of model development, evaluation, and visualization, all of which I am eager to bring to innovative organizations focused on data-driven solutions.  I thrive in environments where I can contribute to improving operational efficiency and innovation through data insights, and I am eager to bring this mindset to your team.  🔍 If you're seeking a driven, skilled professional ready to make an impact, I would love to connect and discuss how my experience can bring value to your organization.  📩 Feel free to reach out via LinkedIn or email to explore how I can contribute to your team’s success.  Key Skills:  Data Science | Machine Learning | Model Development & Evaluation Satellite Telemetry Data Analysis Data Analytics | Data Preprocessing & Visualization Python | Excel | SQL | Power BI | Tableau  | | | | | | | | | | | | | | | | | | |",0.523,POSITIVE,1.0
2024-12-06,SmartDev,"18,013 followers","Very Inspiring News for the Day!  Jensen Huang, the visionary leader of NVIDIA, is back in Vietnam with groundbreaking plans! Under a historic agreement signed today (5/12/2024), NVIDIA and the Vietnamese government will jointly establish an AI Research & Development Center and an AI Data Center in Vietnam.  This milestone reflects a promise he made a year ago during his first visit to Vietnam. Back then, Jensen expressed NVIDIA's commitment to partnering with Vietnam’s leading tech firms and fostering talent development in AI and digital infrastructure. Now, that vision is taking shape!  Vietnam is rapidly emerging as a global IT hub, and with this transformative AI wave, we believe Vietnam will soar to even greater heights. At SmartDev, we share this ambition. Our vision for 2025 is clear: becoming an AI-first ITO company. To achieve this, we’re strengthening our AI capabilities through.  Did you know? Applied AI Lab is already a partner in the NVIDIA Inception Program, and we’re thrilled to be exploring a deeper collaboration with them. One exciting plan on the horizon is a joint webinar with NVIDIA early next year, 2025.  The future is bright, and we’re ready to innovate, evolve, and lead. Stay tuned for more updates as we continue this journey!    Image Credit: VnExpress",0.561,POSITIVE,1.0
2024-12-06,Majoris Digital,761 followers,"𝗚𝗔𝗠𝗘-𝗖𝗛𝗔𝗡𝗚𝗜𝗡𝗚 𝗠𝗢𝗠𝗘𝗡𝗧 𝗙𝗢𝗥 𝗩𝗜𝗘𝗧𝗡𝗔𝗠'𝗦 𝗧𝗘𝗖𝗛 𝗙𝗨𝗧𝗨𝗥𝗘 🚀  's bold move to establish two AI centers in Vietnam isn’t just an investment – it’s a statement. A validation that Vietnam is ready to lead and shape the future of AI.  The presence of Jensen Huang, a global tech visionary, signals that Vietnam has arrived on the world stage of innovation. This partnership elevates Vietnam from being a tech services hub to an AI powerhouse, where we’re not just part of the AI revolution – we’re building it.  Together, we have the potential to make a meaningful global impact in AI, technology, and beyond. 💡🇻🇳",0.548,POSITIVE,1.0
2024-12-06,VisionnerNest,317 followers,"𝐂𝐥𝐢𝐜𝐤 𝐡𝐞𝐫𝐞 𝐓𝐨 https://lnkd.in/e8z9Dk-4 𝐠𝐞𝐭 𝐰𝐞𝐥𝐥-𝐫𝐞𝐬𝐞𝐚𝐫𝐜𝐡 𝐫𝐞𝐩𝐨𝐫𝐭 In 2024, the XXXX market is valued at 37.15 billion and is expected to reach 51.55 billion by 2031, growing at a CAGR of 5.62%. Key drivers include innovation, sustainability trends, and growing demand in emerging markets. <li>clinics<li>others <li>hardware # # # # # # # # #",0.526,POSITIVE,0.996
2024-12-06,Classic Corner,147 followers,"𝐂𝐥𝐢𝐜𝐤 𝐡𝐞𝐫𝐞 𝐓𝐨 https://lnkd.in/edDgXgjf 𝐠𝐞𝐭 𝐰𝐞𝐥𝐥-𝐫𝐞𝐬𝐞𝐚𝐫𝐜𝐡 𝐫𝐞𝐩𝐨𝐫𝐭 The global XXXX market’s value will increase from 8.6 billion in 2024 to 19.01 billion by 2031, driven by a CAGR of 14.14%. <li>phone<li>embeddedcomputing<li>digitalcamera<li>other .0<li>usb2.0<li>usb3.0<li>usb4.0 # # # # # # # # # # # # # # # #",0.526,POSITIVE,0.984
2024-12-06,IndustryPulse Research,303 followers,"𝐂𝐥𝐢𝐜𝐤 𝐡𝐞𝐫𝐞 𝐓𝐨 https://lnkd.in/eDVQ2nNx 𝐠𝐞𝐭 𝐰𝐞𝐥𝐥-𝐫𝐞𝐬𝐞𝐚𝐫𝐜𝐡 𝐫𝐞𝐩𝐨𝐫𝐭 The XXXX market is expected to grow from 33.25 billion in 2024 to 49.76 billion by 2031, at a CAGR of 6.96%. Factors driving this expansion include technological advancements, market diversification, and rising demand across multiple sectors. (nfv)<li>5gnetworks<li>iottechnology<li>others <li>platforms<li>services # ) # # # # # # # # # # # # # # # # # #",0.531,POSITIVE,0.998
2024-12-06,Dwarakanath Srinivasan,Release Manager at Motorola Mobile Devices,"Quite Interesting. The article implies that Taiwan Semiconductor is ready to roll out chips from its Chandler Arizona plant. If that is the case, it also leads one to conclude that Intel is falling behind in execution to realize its strategy. Both Taiwan Semi and Intel started to build their plants just around the same time and looks like Taiwan Semi is ahead. That could possibly explain why Intel's CEO quit. Given that chip fabrication plants are long gestation projects, Intel or for that matter any other semi-conductor manufacturer could face technology obsolesce risk, if these long gestation projects are further delayed. Technology changes very very rapidly in the semiconductor industry. Intel's options are getting narrower with time running out since a lot of taxpayer funded government money brought in through the CHIPS act is at risk and which came with a lot of strings tied to those grants.",0.532,NEGATIVE,0.966
2024-12-06,S Kartic,"Software Engineering Student | Robotics Enthusiast | C++, Python, ROS, ROS2, SLAM | Passionate About Autonomous Systems & Robotics Innovation","🚀 Day 0 at ROSCON India 2024: Immersed in Innovation!  The conference began with an amazing lineup of workshops that are shaping the future of robotics:  1️⃣ NVIDIA: Next-Gen Robotics Development with NVIDIA ISAAC, GenAI, and ROS. The cutting-edge tools that are pushing robotics to new frontiers.  2️⃣ Zetta Scale: Leveraging Zenoh as a transformative middleware layer for ROS 2, allowing unparalleled scalability and efficiency.  3️⃣ ArtPark: Delve into ROS 2 Controls, Navigation, and Advanced Communication—exploring limits of robotics performance.  This would have never been possible without the efforts of,, and. I thank all those organizations who brought the robotics community closer and made people work together in a wonderful manner.  Excited to see what’s next in the coming days!  Are you exploring these technologies or attending ROSCON? Let’s connect and share insights!",0.52,POSITIVE,1.0
2024-12-06,Julio Pinet,CEO and Founder @ Global Initiative | Spearheading Global AI Collaboration,"Centific | AWS re:Invent  Centific, a premier AI data foundry platform and AWS partner, invites you to AWS re:Invent 2024 in Las Vegas to explore their innovative GenAI solutions, schedule meetings, and discover enterprise-grade AI implementation strategies. Friday is the last day of events, so make sure to be there!  Key Takeaways:  Event Details: Centific will be present at AWS re:Invent 2024 from December 2-6 in Las Vegas.  GenAI Solutions: They specialize in solutions that facilitate the adoption, scaling, and optimization of Generative AI (GenAI).  Personalized Guidance: Centific offers tailored support for GenAI best practices and cloud infrastructure optimization.  Workshops & Resources: Participate in a GenAI workshop and access resources for utilizing LLMs in localization and contextualization.  Strategic Partnerships: As a preferred Nvidia partner and key AWS collaborator, Centific is well-equipped to support your AI needs.  Empowerment Through Technology: Their platform enables organizations to fully leverage the power of GenAI.  Meet and Learn: Attendees can schedule meetings to gain deeper insights into Centific’s platform and offerings.  Where are you in your journey to AI implementation? Follow, repost and comment if you found this valuable.",0.531,POSITIVE,0.999
2024-12-06,Phuong Ngo,Office Manager - Recruitment Manager at VinBrain,Nvidia VietNam Begins !,0.562,POSITIVE,0.977
2024-12-06,Anish Nanda,"Global Macro Economic Expert, Leadership roles in IT Organizations, Visionary Leader, Keynote Speaker on Global Financial Markets at various forums. Global Market Strategist, Forecasts Global Economic Trends","𝑪𝒓𝒚𝒑𝒕𝒐 𝒄𝒉𝒂𝒐𝒔: 𝑾𝒂𝒛𝒊𝒓𝑿 𝒉𝒂𝒄𝒌 𝒍𝒆𝒂𝒗𝒆𝒔 𝒊𝒏𝒗𝒆𝒔𝒕𝒐𝒓𝒔 𝒊𝒏 𝒇𝒊𝒏𝒂𝒏𝒄𝒊𝒂𝒍 𝒕𝒖𝒓𝒎𝒐𝒊𝒍 🔴   The automobile spare parts dealer in Patna got worried when he glanced at the alerts on his phone on July 18. News portals were reporting that India’s had been hacked. At first, he thought that meant a “technical glitch” and things would get back to normal. The full extent of his misfortune was yet to be revealed.  “My cousin told me some Rs 2,000 crore had been stolen from the company,” said the 32-year-old man. “I immediately rushed to withdraw my Rs 7 lakh investment on WazirX but it was too late--no transactions were allowed.”  The prospect of never being able to get his money back has caused sleeplessness, anxiety, emotional distress and setbacks in business. At home, he pretends nothing has happened. “My wife thinks I do some stock market trade,” he said. “She doesn’t understand crypto stuff--she thinks we are rich.”  He dwells on what might have been.  “Every day, I take a pen and paper (to calculate) and tell my co-worker that today the value of my crypto would have been Rs 25 lakh,” he said. “(Auto) agency guys would have given us so much business on such credit.”  About 15 million users of WazirX were victims of one of the largest cyberattacks on a cryptocurrency exchange in July, leading to the theft of investor holdings worth $235 million or nearly half of the platform's estimated reserves. Since then, the remaining funds on the platform have been frozen and trading has been halted.  Somewhere the thief (or thieves) who masterminded this heist is watching the tokens swell in value in the ongoing crypto bull run. As per an analysis of Lookonchain data, that $235 million will now be valued at about $330 million.  Crypto prices have skyrocketed in the past month following the victory of Donald Trump—a sceptic-turned-champion—in the US elections. In the past month, crypto market cap has grown from $2.4 trillion to $3.7 trillion, surpassing that of companies like Apple and Nvidia.  Netherlands-based blockchain intelligence firm Crystal Intelligence recently said that the WazirX thief has almost finished laundering the stolen funds via TornadoCash. Only $6 million of Ether (ETH) remains traceable. TornadoCash is an open source, non-custodial, fully decentralised cryptocurrency platform that shuffles crypto tokens, making it difficult to track the source of funds and recover any stolen money.",0.547,NEGATIVE,1.0
2024-12-06,Shun Yee Lam,"EXCESS Purchasing Manager | 10,500+ followers | Supply Chain Solutions | AS9120 / ISO9001 / ANSI / ESD S20.20.2021 / ERAI / DUNS664415953 / 120+ staffs | ICs | CPU | MEMORY | GPU | SSD | HDD | HBA | RAID | MB | PANEL","Powerchip Pivots to 3D AI Foundry, Targets Explosive Growth by 2026  Powerchip is transitioning its Tongluo facility to concentrate on 3D AI contract manufacturing, incorporating interposer and 3D wafer stacking technologies to cater to major clients. Despite market competition from increased wafer foundry capacities, Powerchip has secured customer certification and initiated shipments of high-value interposer products. The company is also collaborating with leading logic foundries, such as AMD, to develop WoW modules for four-layer DRAM wafers, aligning with downstream customers' new product schedules.  Emphasizing the integration of mature process technologies for logic and memory, Powerchip is establishing a cost-efficient 3D AI foundry platform。 With the high added value of interposer and wafer stacking products and lower production equipment investment, Powerchip has deployed an initial capacity of several thousand units and is capable of rapidly expanding production lines to meet customer demands. Advancing its cooperation with India's Tata Group, Powerchip's FAB IP and 3D AI foundry business are progressing well, with expectations for explosive growth by 2026, setting a new benchmark for the successful transformation of the mature process industry.  📧 Email: 📞 Direct Line: 852 2362 9160 📱Mobile / Whatsapp: +852 6345 3850 💎 Visit us online:  Please follow, like, command, share my channel to get the daily market information, you are welcome to leave command to further discuss.",0.555,POSITIVE,0.999
2024-12-06,Lucky Yang,Sales Managers of electronic components /SSD/HHD/RAM /GPU/CPU,WBS 👉 NVIDIA H100  80GB  OEM  u/p:$18000  whatapp:+86-15186556445 Skype: live:.cid.eeeb56ef6336d78c,0.513,POSITIVE,0.989
2024-12-06,Zuber Ahmed,Regional Enterprise Sales,"Bring AI to life with DataStax, NVIDIA, and Wikimedia Deutschland e. V.!   Catch the session replay from and learn how you can reduce AI development time by up to 60%. ⏱  Hear how two developers were able to ingest, chunk, and vectorize one of the world’s largest and most complex datasets in just three days, which is faster than other solutions. 🚀",0.545,POSITIVE,0.998
2024-12-06,"Danny Nguyen, MBA","Business Development @ SmartDev | MBA International Business @ NU San Diego, US | Empowering Businesses with Digital Transformation","🎉Exciting news! Nvidia is setting up an AI center in Vietnam to boost AI research and development in Southeast Asia. This move highlights the growing demand for AI solutions and Nvidia's commitment to innovation.  With SmartDev and Verysell Group Applied AI Lab joining the NVIDIA Inception program, it's a fantastic opportunity for SmartDev to enhance its AI capabilities. The future of AI in Vietnam looks bright!  Find out more here: 🌐 🌐",0.57,POSITIVE,1.0
2024-12-06,TECHBANK SOFTWARE,644 followers,"🌍𝐉𝐞𝐧𝐬𝐞𝐧 𝐇𝐮𝐚𝐧𝐠 𝐚𝐧𝐝 𝐍𝐕𝐈𝐃𝐈𝐀 𝐂𝐡𝐨𝐨𝐬𝐞 𝐕𝐢𝐞𝐭𝐧𝐚𝐦 𝐚𝐬 𝐓𝐡𝐞𝐢𝐫 ""𝐒𝐞𝐜𝐨𝐧𝐝 𝐇𝐨𝐦𝐞"" – 𝐀 𝐍𝐞𝐰 𝐌𝐢𝐥𝐞𝐬𝐭𝐨𝐧𝐞 𝐟𝐨𝐫 𝐕𝐢𝐞𝐭𝐧𝐚𝐦'𝐬 𝐀𝐈 𝐈𝐧𝐝𝐮𝐬𝐭𝐫𝐲  On the afternoon of December 5, 2024, at the Government Office, Prime Minister Phạm Minh Chính welcomed Mr. Jensen Huang, founder and chairman of NVIDIA, and witnessed the signing of a Cooperation Agreement between the Vietnamese Government and NVIDIA to establish an 𝐀𝐈 𝐑𝐞𝐬𝐞𝐚𝐫𝐜𝐡 𝐚𝐧𝐝 𝐃𝐞𝐯𝐞𝐥𝐨𝐩𝐦𝐞𝐧𝐭 𝐂𝐞𝐧𝐭𝐞𝐫 𝐚𝐧𝐝 𝐚𝐧 𝐀𝐈 𝐃𝐚𝐭𝐚 𝐂𝐞𝐧𝐭𝐞𝐫 in Vietnam.  Mr. Jensen Huang fulfilled his promise to return to Vietnam, reaffirming his commitment to making the country ""𝐍𝐯𝐢𝐝𝐢𝐚’𝐬 𝐬𝐞𝐜𝐨𝐧𝐝 𝐡𝐨𝐦𝐞""—a clear testament to Vietnam’s potential, innovation, and determination in the field of AI. He emphasized that AI presents extraordinary opportunities for Vietnam at a time when the industry is driving profound transformations, fostering the development of new industries, services, and products.  is proud to be part of this digital transformation wave, embracing the spirit of cooperation—""𝐬𝐡𝐚𝐫𝐞𝐝 𝐛𝐞𝐧𝐞𝐟𝐢𝐭𝐬, 𝐬𝐡𝐚𝐫𝐞𝐝 𝐫𝐢𝐬𝐤𝐬""—that the Vietnamese Government highlighted during the signing ceremony. With a team of AI engineers and data scientists experienced in projects across different fields, we are confident in partnering with global stakeholders to deliver optimal and innovative AI solutions that accelerate digital transformation.  🤝 Let’s Get In Touch. Share with us your vision. We are committed to nurturing long-term relationships with our clients and partners to grow together    ____________________________________ Techbank Software JSC - Your Vision, Our Technologies 🌐 Website: ✉️ Email: 📞 Tel: 84-(0)24-6688-4215 (ICT 08.30 - 18.00)",0.531,POSITIVE,0.997
2024-12-06,Huy Tran Quoc,"Seasoned Executive, Data & AI-driven Business and Finance Transformation | ex-Big Tech, Big 4 | MSc Quant Finance, BSc Computer Science | Problem Solver | Trusted Advisor | Dot Connector | Lifelong Learner",A real big wave of AI in Vietnam with Nvidia? Really interesting for the game here!,0.564,POSITIVE,0.995
2024-12-06,Yumi An King,"Executive Director, Producer",<メディア向け体験会のお知らせ> ちょっと急なのですが...! 12月9日(月)に、先日NVIDIA AI Summitで初披露した弊社Awwの対話型immaの体験会を都内某所で開催します！  NVIDIA JAPANさまと弊社代表守屋との対談も予定しています。  今回メディアの方のみのご招待なのですが、数名まだ私よりご招待でいますので、もし興味あるメディアの方、お知り合いの方がいればご連絡＆ご紹介くださいませ！１２月９日（月）開催です！,0.544,POSITIVE,0.965
2024-12-13,Tuan Huynh,"Supplier Development Manager at Apex Tool Group, LLC","Extremely impressed with this news! This is fantastic news for Vietnam, unlocking new potential for artificial intelligence development. Looking forward to seeing strong advancements in the future! 🚀",0.554,POSITIVE,0.998
2024-12-13,BAI by BlockAI,80 followers,We're thrilled to announce that  hashtag #BlockAI has been officially accepted into the  hashtag #NVIDIA Inception Program!  This marks a huge milestone as we continue innovating at the intersection of and .  Learn more in our Press Release:,0.526,POSITIVE,0.999
2024-12-13,Yuichiro Goto,NVIDIA | vGPU Business Development Manager | Virtual GPU Sales Lead in Japan,"English notation is at the bottom JSOL様の仮想GPU導入事例 VDIで『物理PC に負けないパフォーマンスの実現』  2012年から仮想デスクトップ(VDI)を導入。コロナ禍以降、 Web会議やオンライン研修、動画再生や最新Officeなどグラフィック要求も高まり、CPU負荷も増加。 2022年にサーバを増設して仮想マシンを分散したが改善されず、業務効率が低い状況が続いていた。  VDIでは満足する性能が出ないため、VDIをやめて物理PCへの移行も検討していた。 だが、物理PCではデータが残ってしまうため、セキュリティのレベル低下や不安が残っていた。  2 vCPUから 4 vCPUの vCPUの強化のみの提案を受けたが不安だった。他ベンダーより、『CPU を倍にせず、グラフィック性能を強化した方が良い』と NVIDIA の仮想GPU を使う提案を受けて課題を解決した。『仮想マシンの収容率を上げてサーバの台数も減らせる』『コストを抑えながら性能を向上して、CPU負荷軽減してパフォーマンス改善』できる提案を受け、実検証して導入。  お客様の声は、ぜひ詳細をご確認ください。   JSOL's Virtual GPU Case Study  Achieving Performance that Compares Favorably with Physical PCs” with VDI  JSOL has been using virtual desktops (VDI) since 2012. After the Corona disaster, graphics requirements increased due to web conferencing, online training, video playback, and the latest Office software, and the CPU load also increased. In 2022, the company added more servers and distributed virtual machines, but the situation did not improve and business efficiency remained low.  Since VDI did not provide satisfactory performance, the company was considering quitting VDI and migrating to physical PCs.  However, since data would remain on the physical PCs, the level of security was reduced and concerns remained.  <JSOL comment> We received a proposal to only enhance vCPUs from 2 vCPUs to 4 vCPUs, but we were worried. We received a proposal from another vendor to use NVIDIA's virtual GPU, saying, 'It would be better to enhance graphics performance without doubling the CPU,' which solved the problem. We received a proposal that we could 'increase the capacity ratio of virtual machines and reduce the number of servers' and 'improve performance by reducing CPU load while keeping costs down,' and we implemented the system after conducting actual testing.  Please check the details for customer testimonials.      .",0.536,NEGATIVE,0.986
2024-12-13,Xuan Phung,Woman CEO in Tech | Founder of Vietnam's 1st Independent QA Firm | AI Enthusiast | Global Business Expert Connecting You with Vietnam's IT Potential,"6 months ago, standing in the middle of massive  hashtag #semiconductor manufacturing facilities in  hashtag #Taiwan, I found myself wondering: ‘𝙒𝙝𝙚𝙣 𝙬𝙞𝙡𝙡 𝙑𝙞𝙚𝙩𝙣𝙖𝙢 𝙗𝙚𝙘𝙤𝙢𝙚 𝙩𝙝𝙚 𝙣𝙚𝙭𝙩 𝙙𝙚𝙨𝙩𝙞𝙣𝙖𝙩𝙞𝙤𝙣 𝙛𝙤𝙧 𝙜𝙡𝙤𝙗𝙖𝙡 𝙨𝙚𝙢𝙞𝙘𝙤𝙣𝙙𝙪𝙘𝙩𝙤𝙧 𝙡𝙚𝙖𝙙𝙚𝙧𝙨?’ Today, that question has been answered. — the global leader in AI and semiconductor technology — has chosen to establish its first AI R&D center and data center.  𝐖𝐡𝐲 𝐕𝐢𝐞𝐭𝐧𝐚𝐦? If we look at the global technology map, it’s clear that semiconductors and AI are at the heart of the race for the future. While established centers like the U.S., Taiwan, and South Korea still dominate, the world’s supply chain is shifting — and Vietnam is emerging as a promising new piece of the puzzle.  👉 Here’s why NVIDIA’s choice makes sense: 1️⃣ : Positioned at the heart of Southeast Asia, Vietnam serves as a critical gateway to major markets across Asia-Pacific. 2️⃣ Rich : Vietnam ranks second globally for rare earth reserves — a vital component in semiconductor manufacturing. 3️⃣ : Proactive policies and incentives are fostering a robust, innovation-friendly investment climate. As Prime Minister Pham Minh Chinh said: “We aim to not only conquer AI but also turn the sun, the wind, and the waves into clean energy for the future.” 4️⃣ Skilled development: Vietnam is actively building a strong pipeline of skilled tech talent, investing heavily in education and upskilling to meet the demands of the semiconductor and AI industries.  NVIDIA recognizes this opportunity. And they’re not alone. , , , and now NVIDIA — some of the world’s biggest players are placing their trust in Vietnam.  📌 But to me, the most significant reason lies in the . With over two decades in the tech industry, I’ve worked with engineering teams across the globe. Yet, I see something unique in Vietnamese engineers: - A relentless passion to innovate and contribute. - A deep determination to overcome barriers in an industry as competitive as semiconductors and AI. This spirit makes all the difference. It’s not something that can be measured — but it’s something you can feel when you work with us.  I believe NVIDIA’s decision marks just the beginning — a powerful start to a journey that will redefine the role Vietnam plays in AI, semiconductors, and global innovation.  Vietnam is ready. Are you ready to join us on this exciting journey?",0.535,POSITIVE,1.0
2024-12-13,Ioana Taropa,Civil engineer,"The only way to advance communities is through education.   SJSU is not only a great school with dedicated staff, but a launching pad for many local students from all walks of life, a starting point for rewarding and meaningful careers.  I am so happy to see companies investing in it.",0.51,POSITIVE,0.997
2024-12-13,ASUS,"816,654 followers","Thanks to all our friends in WA who attended our partnered event with Digicor  Many of our partners and customers got a chance to learn about ASUS x NVIDIA server solutions, as well as ways that Digicor and ASUS could help streamline the commercial needs in of your business!  We look forward to connecting with more of our partners at events like these in the future, and are thankful to be closing out 2024 on a wonderful event!",0.533,POSITIVE,0.993
2024-12-13,Feifei Jin,Senior Manager,"In 2012, a deep learning model called AlexNet shocked the world by winning a computer image recognition contest by a huge margin. Powered by NVIDIA GPUs, this success sparked the “Big Bang” of modern AI, paving the way for today's breakthroughs.",0.531,POSITIVE,1.0
2024-12-13,Anderson Rohr,"Dell Technologies partner and NVIDIA Studio Ambassador. Founder at Third Move Studios. Unreal Engine artist, 3D generalist and video editor.",That looks incredible! Ps: Cinematic trailer pre-rendered in Unreal Engine 5 on an unannounced NVIDIA Geforce RTX GPU.  Maybe 5090? :),0.517,POSITIVE,1.0
2024-12-13,Amnon Jakony,Publisher at Amnon Free Press.,"San Jose, SJSU announce collaboration with NVIDIA to further workforce development, AI innovation",0.549,POSITIVE,0.988
2024-12-13,Alex Muñoz,Representante de ventas en Kei México,Grandes descuentos en la marca Asus. | Y más ofertas Kei México Tarjeta de video Asus NVIDIA con súper precio. Cotiza con nosotros: México 56 1126 0667 Oficina Querétaro: Tel. 442 719 3475 / Ext.106 Sucursal Monterrey: Tel. 81 2094 5052 / Ext.360,0.506,POSITIVE,0.993
